STATE_CODE,STATE_CODE_EXP,SHRP_ID,CONSTRUCTION_NO,LAYER_NO,LAYER_TYPE,LAYER_TYPE_EXP,PROJECT_LAYER_CODE,MATL_CODE_EXP,MATL_CODE,REPR_THICKNESS,DESCRIPTION,DESCRIPTION_EXP,THREE_PASSING,TWO_PASSING,ONE_AND_HALF_PASSING,ONE_PASSING,THREE_FOURTHS_PASSING,ONE_HALF_PASSING,THREE_EIGHTHS_PASSING,NO_4_PASSING,NO_10_PASSING,NO_40_PASSING,NO_80_PASSING,NO_200_PASSING,LIQUID_LIMIT,PLASTIC_LIMIT,PLASTICITY_INDEX,AASHTO_SOIL_CLASS_EXP,AASHTO_SOIL_CLASS,SPEC_GRAVITY,MAX_LAB_DRY_DENSITY,OPTIMUM_LAB_MOISTURE,RESILIENT_MODULUS,RESILIENT_MODULUS_K1,RESILIENT_MODULUS_K2,RESILIENT_MODULUS_K3,POISSONS_RATIO,HYDRAULIC_CONDUCTIVITY
4,Arizona,1001,1,1,SS,Subgrade (untreated),,Coarse-Grained Soil: Silty Sand with Gravel,215,,7,Subgrade,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Arizona,1001,2,1,SS,Subgrade (untreated),,Coarse-Grained Soil: Silty Sand with Gravel,215,,7,Subgrade,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Arizona,1002,1,1,SS,Subgrade (untreated),,Coarse-Grained Soil: Silty Gravel with Sand,265,,7,Subgrade,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Arizona,1002,2,1,SS,Subgrade (untreated),,Coarse-Grained Soil: Silty Gravel with Sand,265,,7,Subgrade,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Arizona,1002,3,1,SS,Subgrade (untreated),,Coarse-Grained Soil: Silty Gravel with Sand,265,,7,Subgrade,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Arizona,1003,1,1,SS,Subgrade (untreated),,Coarse-Grained Soil: Clayey Sand with Gravel,217,,7,Subgrade,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Arizona,1003,1,2,GB,Unbound (granular) base,,Soil-Aggregate Mixture (Predominantly Coarse-Grained),308,152.4,5,Base Layer,100,100,100,98.5,96,92.5,89,78.5,63,34.5,19,13.100000381469727,13,9,8,A-1-b,503,2.7070000171661377,2114.64,8,61.366,832.462,0.6579999923706055,-0.3499999940395355,0.3499999940395355,0.002303
4,Arizona,1003,2,1,SS,Subgrade (untreated),,Coarse-Grained Soil: Clayey Sand with Gravel,217,,7,Subgrade,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Arizona,1003,2,2,GB,Unbound (granular) base,,Soil-Aggregate Mixture (Predominantly Coarse-Grained),308,152.4,5,Base Layer,100,100,100,98.5,96,92.5,89,78.5,63,34.5,19,13.100000381469727,13,9,8,A-1-b,503,2.7070000171661377,2114.64,8,61.366,832.462,0.6579999923706055,-0.3499999940395355,0.3499999940395355,0.002303
4,Arizona,1003,3,1,SS,Subgrade (untreated),,Coarse-Grained Soil: Clayey Sand with Gravel,217,,7,Subgrade,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Arizona,1003,3,2,GB,Unbound (granular) base,,Soil-Aggregate Mixture (Predominantly Coarse-Grained),308,152.4,5,Base Layer,100,100,100,98.5,96,92.5,89,78.5,63,34.5,19,13.100000381469727,13,9,8,A-1-b,503,2.7070000171661377,2114.64,8,61.366,832.462,0.6579999923706055,-0.3499999940395355,0.3499999940395355,0.002303
4,Arizona,1003,4,1,SS,Subgrade (untreated),,Coarse-Grained Soil: Clayey Sand with Gravel,217,,7,Subgrade,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Arizona,1003,4,2,GB,Unbound (granular) base,,Soil-Aggregate Mixture (Predominantly Coarse-Grained),308,152.4,5,Base Layer,100,100,100,98.5,96,92.5,89,78.5,63,34.5,19,13.100000381469727,13,9,8,A-1-b,503,2.7070000171661377,2114.64,8,61.366,832.462,0.6579999923706055,-0.3499999940395355,0.3499999940395355,0.002303
4,Arizona,1003,5,1,SS,Subgrade (untreated),,Coarse-Grained Soil: Clayey Sand with Gravel,217,,7,Subgrade,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Arizona,1003,5,2,GB,Unbound (granular) base,,Soil-Aggregate Mixture (Predominantly Coarse-Grained),308,152.4,5,Base Layer,100,100,100,98.5,96,92.5,89,78.5,63,34.5,19,13.100000381469727,13,9,8,A-1-b,503,2.7070000171661377,2114.64,8,61.366,832.462,0.6579999923706055,-0.3499999940395355,0.3499999940395355,0.002303
4,Arizona,1003,6,1,SS,Subgrade (untreated),,Coarse-Grained Soil: Clayey Sand with Gravel,217,,7,Subgrade,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Arizona,1003,6,2,GB,Unbound (granular) base,,Soil-Aggregate Mixture (Predominantly Coarse-Grained),308,152.4,5,Base Layer,100,100,100,98.5,96,92.5,89,78.5,63,34.5,19,13.100000381469727,13,9,8,A-1-b,503,2.7070000171661377,2114.64,8,61.366,832.462,0.6579999923706055,-0.3499999940395355,0.3499999940395355,0.002303
4,Arizona,1006,1,1,SS,Subgrade (untreated),,Coarse-Grained Soil: Clayey Sand with Gravel,217,,7,Subgrade,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Arizona,1006,1,2,GB,Unbound (granular) base,,Soil-Aggregate Mixture (Predominantly Coarse-Grained),308,215.9,5,Base Layer,100,100,100,98,95.5,94,92,86,75.5,43.5,22,12.399999618530273,0,0,,A-1-b,503,2.7070000171661377,2050.56,8,41.37,420.817,0.621999979019165,-0.16099999845027924,0.3499999940395355,0.002303
4,Arizona,1006,2,1,SS,Subgrade (untreated),,Coarse-Grained Soil: Clayey Sand with Gravel,217,,7,Subgrade,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Arizona,1006,2,2,GB,Unbound (granular) base,,Soil-Aggregate Mixture (Predominantly Coarse-Grained),308,215.9,5,Base Layer,100,100,100,98,95.5,94,92,86,75.5,43.5,22,12.399999618530273,0,0,,A-1-b,503,2.7070000171661377,2050.56,8,41.37,420.817,0.621999979019165,-0.16099999845027924,0.3499999940395355,0.002303
4,Arizona,1006,3,1,SS,Subgrade (untreated),,Coarse-Grained Soil: Clayey Sand with Gravel,217,,7,Subgrade,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Arizona,1006,3,2,GB,Unbound (granular) base,,Soil-Aggregate Mixture (Predominantly Coarse-Grained),308,215.9,5,Base Layer,100,100,100,98,95.5,94,92,86,75.5,43.5,22,12.399999618530273,0,0,,A-1-b,503,2.7070000171661377,2050.56,8,41.37,420.817,0.621999979019165,-0.16099999845027924,0.3499999940395355,0.002303
4,Arizona,1006,4,1,SS,Subgrade (untreated),,Coarse-Grained Soil: Clayey Sand with Gravel,217,,7,Subgrade,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Arizona,1006,4,2,GB,Unbound (granular) base,,Soil-Aggregate Mixture (Predominantly Coarse-Grained),308,215.9,5,Base Layer,100,100,100,98,95.5,94,92,86,75.5,43.5,22,12.399999618530273,0,0,,A-1-b,503,2.7070000171661377,2050.56,8,33.096,420.817,0.621999979019165,-0.16099999845027924,0.3499999940395355,0.002303
4,Arizona,1006,5,1,SS,Subgrade (untreated),,Coarse-Grained Soil: Clayey Sand with Gravel,217,,7,Subgrade,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Arizona,1006,5,2,GB,Unbound (granular) base,,Soil-Aggregate Mixture (Predominantly Coarse-Grained),308,215.9,5,Base Layer,100,100,100,98,95.5,94,92,86,75.5,43.5,22,12.399999618530273,0,0,,A-1-b,503,2.7070000171661377,2050.56,8,33.096,420.817,0.621999979019165,-0.16099999845027924,0.3499999940395355,0.002303
4,Arizona,1006,6,1,SS,Subgrade (untreated),,Coarse-Grained Soil: Clayey Sand with Gravel,217,,7,Subgrade,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Arizona,1006,6,2,GB,Unbound (granular) base,,Soil-Aggregate Mixture (Predominantly Coarse-Grained),308,215.9,5,Base Layer,100,100,100,98,95.5,94,92,86,75.5,43.5,22,12.399999618530273,0,0,,A-1-b,503,2.7070000171661377,2050.56,8,33.096,420.817,0.621999979019165,-0.16099999845027924,0.3499999940395355,0.002303
4,Arizona,1006,7,1,SS,Subgrade (untreated),,Coarse-Grained Soil: Clayey Sand with Gravel,217,,7,Subgrade,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Arizona,1006,7,2,GB,Unbound (granular) base,,Soil-Aggregate Mixture (Predominantly Coarse-Grained),308,215.9,5,Base Layer,100,100,100,98,95.5,94,92,86,75.5,43.5,22,12.399999618530273,0,0,,A-1-b,503,2.7070000171661377,2050.56,8,,,,,0.3499999940395355,0.002303
4,Arizona,1007,1,1,SS,Subgrade (untreated),,Coarse-Grained Soil: Silty Sand with Gravel,215,,7,Subgrade,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Arizona,1007,1,2,GB,Unbound (granular) base,,Crushed Gravel,304,274.32,5,Base Layer,100,100,100,95,90,84.5,81,72,52.5,21.5,11.5,7.400000095367432,0,0,,A-1-b,503,2.7070000171661377,2178.72,7,77.914,832.462,0.6579999923706055,-0.3499999940395355,0.3499999940395355,0.002303
4,Arizona,1007,2,1,SS,Subgrade (untreated),,Coarse-Grained Soil: Silty Sand with Gravel,215,,7,Subgrade,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Arizona,1007,2,2,GB,Unbound (granular) base,,Crushed Gravel,304,274.32,5,Base Layer,100,100,100,95,90,84.5,81,72,52.5,21.5,11.5,7.400000095367432,0,0,,A-1-b,503,2.7070000171661377,2178.72,7,77.914,832.462,0.6579999923706055,-0.3499999940395355,0.3499999940395355,0.002303
4,Arizona,1007,3,1,SS,Subgrade (untreated),,Coarse-Grained Soil: Silty Sand with Gravel,215,,7,Subgrade,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Arizona,1007,3,2,GB,Unbound (granular) base,,Crushed Gravel,304,274.32,5,Base Layer,100,100,100,95,90,84.5,81,72,52.5,21.5,11.5,7.400000095367432,0,0,,A-1-b,503,2.7070000171661377,2178.72,7,77.914,832.462,0.6579999923706055,-0.3499999940395355,0.3499999940395355,0.002303
4,Arizona,1007,4,1,SS,Subgrade (untreated),,Coarse-Grained Soil: Silty Sand with Gravel,215,,7,Subgrade,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Arizona,1007,4,2,GB,Unbound (granular) base,,Crushed Gravel,304,274.32,5,Base Layer,100,100,100,95,90,84.5,81,72,52.5,21.5,11.5,7.400000095367432,0,0,,A-1-b,503,2.7070000171661377,2178.72,7,61.366,832.462,0.6579999923706055,-0.3499999940395355,0.3499999940395355,0.002303
4,Arizona,1007,5,1,SS,Subgrade (untreated),,Coarse-Grained Soil: Silty Sand with Gravel,215,,7,Subgrade,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Arizona,1007,5,2,GB,Unbound (granular) base,,Crushed Gravel,304,274.32,5,Base Layer,100,100,100,95,90,84.5,81,72,52.5,21.5,11.5,7.400000095367432,0,0,,A-1-b,503,2.7070000171661377,2178.72,7,61.366,832.462,0.6579999923706055,-0.3499999940395355,0.3499999940395355,0.002303
4,Arizona,1015,1,1,SS,Subgrade (untreated),,Coarse-Grained Soil: Clayey Gravel with Sand,267,,7,Subgrade,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Arizona,1015,1,2,GB,Unbound (granular) base,,Soil-Aggregate Mixture (Predominantly Coarse-Grained),308,,5,Base Layer,,,,,,,,,,,,,,,,A-1-b,503,,,,,,,,,
4,Arizona,1015,2,1,SS,Subgrade (untreated),,Coarse-Grained Soil: Clayey Gravel with Sand,267,,7,Subgrade,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Arizona,1015,2,2,GB,Unbound (granular) base,,Soil-Aggregate Mixture (Predominantly Coarse-Grained),308,,5,Base Layer,,,,,,,,,,,,,,,,A-1-b,503,,,,,,,,,
4,Arizona,1016,1,1,SS,Subgrade (untreated),,Coarse-Grained Soil: Clayey Gravel with Sand,267,,7,Subgrade,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Arizona,1016,1,2,GB,Unbound (granular) base,,Soil-Aggregate Mixture (Predominantly Coarse-Grained),308,,5,Base Layer,,,,,,,,,,,,,,,,A-1-a,502,,,,,,,,,
4,Arizona,1016,2,1,SS,Subgrade (untreated),,Coarse-Grained Soil: Clayey Gravel with Sand,267,,7,Subgrade,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Arizona,1016,2,2,GB,Unbound (granular) base,,Soil-Aggregate Mixture (Predominantly Coarse-Grained),308,,5,Base Layer,,,,,,,,,,,,,,,,A-1-a,502,,,,,,,,,
4,Arizona,1016,3,1,SS,Subgrade (untreated),,Coarse-Grained Soil: Clayey Gravel with Sand,267,,7,Subgrade,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Arizona,1016,3,2,GB,Unbound (granular) base,,Soil-Aggregate Mixture (Predominantly Coarse-Grained),308,,5,Base Layer,,,,,,,,,,,,,,,,A-1-a,502,,,,,,,,,
4,Arizona,1017,1,1,SS,Subgrade (untreated),,Coarse-Grained Soil: Clayey Gravel with Sand,267,,7,Subgrade,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Arizona,1017,1,2,GB,Unbound (granular) base,,Soil-Aggregate Mixture (Predominantly Coarse-Grained),308,284.48,5,Base Layer,100,99,98.5,94,90.5,80.5,75,63,46,23.5,13.5,8.600000381469727,0,0,,A-1-a,502,2.6559998989105225,2130.66,7,96.53,901.966,0.625,-0.12300000339746475,0.3499999940395355,0.05054
4,Arizona,1017,2,1,SS,Subgrade (untreated),,Coarse-Grained Soil: Clayey Gravel with Sand,267,,7,Subgrade,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Arizona,1017,2,2,GB,Unbound (granular) base,,Soil-Aggregate Mixture (Predominantly Coarse-Grained),308,284.48,5,Base Layer,100,99,98.5,94,90.5,80.5,75,63,46,23.5,13.5,8.600000381469727,0,0,,A-1-a,502,2.6559998989105225,2130.66,7,96.53,901.966,0.625,-0.12300000339746475,0.3499999940395355,0.05054
4,Arizona,1017,3,1,SS,Subgrade (untreated),,Coarse-Grained Soil: Clayey Gravel with Sand,267,,7,Subgrade,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Arizona,1017,3,2,GB,Unbound (granular) base,,Soil-Aggregate Mixture (Predominantly Coarse-Grained),308,284.48,5,Base Layer,100,99,98.5,94,90.5,80.5,75,63,46,23.5,13.5,8.600000381469727,0,0,,A-1-a,502,2.6559998989105225,2130.66,7,96.53,901.966,0.625,-0.12300000339746475,0.3499999940395355,0.05054
4,Arizona,1017,4,1,SS,Subgrade (untreated),,Coarse-Grained Soil: Clayey Gravel with Sand,267,,7,Subgrade,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Arizona,1017,4,2,GB,Unbound (granular) base,,Soil-Aggregate Mixture (Predominantly Coarse-Grained),308,284.48,5,Base Layer,100,99,98.5,94,90.5,80.5,75,63,46,23.5,13.5,8.600000381469727,0,0,,A-1-a,502,2.6559998989105225,2130.66,7,96.53,901.966,0.625,-0.12300000339746475,0.3499999940395355,0.05054
4,Arizona,1018,1,1,SS,Subgrade (untreated),,Coarse-Grained Soil: Clayey Gravel with Sand,267,,7,Subgrade,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Arizona,1018,1,2,GB,Unbound (granular) base,,Soil-Aggregate Mixture (Predominantly Coarse-Grained),308,182.88,5,Base Layer,100,100,97.5,96,92.5,80,74.5,62.5,51.5,32.5,20,13.699999809265137,13,8,10,A-1-a,502,2.6559998989105225,2178.72,7,103.425,1049.475,0.2879999876022339,-0.15800000727176666,0.3499999940395355,0.05054
4,Arizona,1018,2,1,SS,Subgrade (untreated),,Coarse-Grained Soil: Clayey Gravel with Sand,267,,7,Subgrade,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Arizona,1018,2,2,GB,Unbound (granular) base,,Soil-Aggregate Mixture (Predominantly Coarse-Grained),308,182.88,5,Base Layer,100,100,97.5,96,92.5,80,74.5,62.5,51.5,32.5,20,13.699999809265137,13,8,10,A-1-a,502,2.6559998989105225,2178.72,7,103.425,1049.475,0.2879999876022339,-0.15800000727176666,0.3499999940395355,0.05054
4,Arizona,1018,3,1,SS,Subgrade (untreated),,Coarse-Grained Soil: Clayey Gravel with Sand,267,,7,Subgrade,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Arizona,1018,3,2,GB,Unbound (granular) base,,Soil-Aggregate Mixture (Predominantly Coarse-Grained),308,182.88,5,Base Layer,100,100,97.5,96,92.5,80,74.5,62.5,51.5,32.5,20,13.699999809265137,13,8,10,A-1-a,502,2.6559998989105225,2178.72,7,103.425,1049.475,0.2879999876022339,-0.15800000727176666,0.3499999940395355,0.05054
4,Arizona,1018,4,1,SS,Subgrade (untreated),,Coarse-Grained Soil: Clayey Gravel with Sand,267,,7,Subgrade,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Arizona,1018,4,2,GB,Unbound (granular) base,,Soil-Aggregate Mixture (Predominantly Coarse-Grained),308,182.88,5,Base Layer,100,100,97.5,96,92.5,80,74.5,62.5,51.5,32.5,20,13.699999809265137,13,8,10,A-1-a,502,2.6559998989105225,2178.72,7,93.772,1049.475,0.2879999876022339,-0.15800000727176666,0.3499999940395355,0.05054
4,Arizona,1018,5,1,SS,Subgrade (untreated),,Coarse-Grained Soil: Clayey Gravel with Sand,267,,7,Subgrade,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Arizona,1018,5,2,GB,Unbound (granular) base,,Soil-Aggregate Mixture (Predominantly Coarse-Grained),308,182.88,5,Base Layer,100,100,97.5,96,92.5,80,74.5,62.5,51.5,32.5,20,13.699999809265137,13,8,10,A-1-a,502,2.6559998989105225,2178.72,7,93.772,1049.475,0.2879999876022339,-0.15800000727176666,0.3499999940395355,0.05054
4,Arizona,1021,1,1,SS,Subgrade (untreated),,Coarse-Grained Soil: Silty Sand with Gravel,215,,7,Subgrade,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Arizona,1021,1,2,GB,Unbound (granular) base,,Soil-Aggregate Mixture (Predominantly Coarse-Grained),308,213.36,5,Base Layer,100,100,100,99,96,90,85.5,72.5,59,41,24,11.5,0,0,,A-1-b,503,2.7070000171661377,2146.68,7,77.914,832.462,0.6579999923706055,-0.3499999940395355,0.3499999940395355,0.002303
4,Arizona,1021,2,1,SS,Subgrade (untreated),,Coarse-Grained Soil: Silty Sand with Gravel,215,,7,Subgrade,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Arizona,1021,2,2,GB,Unbound (granular) base,,Soil-Aggregate Mixture (Predominantly Coarse-Grained),308,213.36,5,Base Layer,100,100,100,99,96,90,85.5,72.5,59,41,24,11.5,0,0,,A-1-b,503,2.7070000171661377,2146.68,7,77.914,832.462,0.6579999923706055,-0.3499999940395355,0.3499999940395355,0.002303
4,Arizona,1021,3,1,SS,Subgrade (untreated),,Coarse-Grained Soil: Silty Sand with Gravel,215,,7,Subgrade,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Arizona,1021,3,2,GB,Unbound (granular) base,,Soil-Aggregate Mixture (Predominantly Coarse-Grained),308,213.36,5,Base Layer,100,100,100,99,96,90,85.5,72.5,59,41,24,11.5,0,0,,A-1-b,503,2.7070000171661377,2146.68,7,77.914,832.462,0.6579999923706055,-0.3499999940395355,0.3499999940395355,0.002303
4,Arizona,1021,4,1,SS,Subgrade (untreated),,Coarse-Grained Soil: Silty Sand with Gravel,215,,7,Subgrade,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Arizona,1021,4,2,GB,Unbound (granular) base,,Soil-Aggregate Mixture (Predominantly Coarse-Grained),308,213.36,5,Base Layer,100,100,100,99,96,90,85.5,72.5,59,41,24,11.5,0,0,,A-1-b,503,2.7070000171661377,2146.68,7,77.914,832.462,0.6579999923706055,-0.3499999940395355,0.3499999940395355,0.002303
4,Arizona,1021,5,1,SS,Subgrade (untreated),,Coarse-Grained Soil: Silty Sand with Gravel,215,,7,Subgrade,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Arizona,1021,5,2,GB,Unbound (granular) base,,Soil-Aggregate Mixture (Predominantly Coarse-Grained),308,213.36,5,Base Layer,100,100,100,99,96,90,85.5,72.5,59,41,24,11.5,0,0,,A-1-b,503,2.7070000171661377,2146.68,7,61.366,832.462,0.6579999923706055,-0.3499999940395355,0.3499999940395355,0.002303
4,Arizona,1021,6,1,SS,Subgrade (untreated),,Coarse-Grained Soil: Silty Sand with Gravel,215,,7,Subgrade,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Arizona,1021,6,2,GB,Unbound (granular) base,,Soil-Aggregate Mixture (Predominantly Coarse-Grained),308,213.36,5,Base Layer,100,100,100,99,96,90,85.5,72.5,59,41,24,11.5,0,0,,A-1-b,503,2.7070000171661377,2146.68,7,61.366,832.462,0.6579999923706055,-0.3499999940395355,0.3499999940395355,0.002303
4,Arizona,1022,1,1,SS,Subgrade (untreated),,Coarse-Grained Soil: Silty Sand with Gravel,215,,7,Subgrade,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Arizona,1022,1,2,GS,Unbound (granular) subbase,,Soil-Aggregate Mixture (Predominantly Coarse-Grained),308,,6,Subbase Layer,,,,,,,,,,,,,,,,A-1-b,503,,,,,,,,,
4,Arizona,1022,1,3,GB,Unbound (granular) base,,Soil-Aggregate Mixture (Predominantly Coarse-Grained),308,,5,Base Layer,,,,,,,,,,,,,,,,A-1-b,503,,,,,,,,,
4,Arizona,1022,2,1,SS,Subgrade (untreated),,Coarse-Grained Soil: Silty Sand with Gravel,215,,7,Subgrade,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Arizona,1022,2,2,GS,Unbound (granular) subbase,,Soil-Aggregate Mixture (Predominantly Coarse-Grained),308,,6,Subbase Layer,,,,,,,,,,,,,,,,A-1-b,503,,,,,,,,,
4,Arizona,1022,2,3,GB,Unbound (granular) base,,Soil-Aggregate Mixture (Predominantly Coarse-Grained),308,,5,Base Layer,,,,,,,,,,,,,,,,A-1-b,503,,,,,,,,,
4,Arizona,1022,3,1,SS,Subgrade (untreated),,Coarse-Grained Soil: Silty Sand with Gravel,215,,7,Subgrade,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Arizona,1022,3,2,GS,Unbound (granular) subbase,,Soil-Aggregate Mixture (Predominantly Coarse-Grained),308,,6,Subbase Layer,,,,,,,,,,,,,,,,A-1-b,503,,,,,,,,,
4,Arizona,1022,3,3,GB,Unbound (granular) base,,Soil-Aggregate Mixture (Predominantly Coarse-Grained),308,,5,Base Layer,,,,,,,,,,,,,,,,A-1-b,503,,,,,,,,,
4,Arizona,1022,4,1,SS,Subgrade (untreated),,Coarse-Grained Soil: Silty Sand with Gravel,215,,7,Subgrade,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Arizona,1022,4,2,GS,Unbound (granular) subbase,,Soil-Aggregate Mixture (Predominantly Coarse-Grained),308,,6,Subbase Layer,,,,,,,,,,,,,,,,A-1-b,503,,,,,,,,,
4,Arizona,1022,4,3,GB,Unbound (granular) base,,Soil-Aggregate Mixture (Predominantly Coarse-Grained),308,,5,Base Layer,,,,,,,,,,,,,,,,A-1-b,503,,,,,,,,,
4,Arizona,1024,1,1,SS,Subgrade (untreated),,Coarse-Grained Soil: Clayey Sand with Gravel,217,,7,Subgrade,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Arizona,1024,1,2,GB,Unbound (granular) base,,Crushed Gravel,304,,5,Base Layer,,,,,,,,,,,,,,,,A-2-6,508,,,,,,,,,
4,Arizona,1024,2,1,SS,Subgrade (untreated),,Coarse-Grained Soil: Clayey Sand with Gravel,217,,7,Subgrade,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Arizona,1024,2,2,GB,Unbound (granular) base,,Crushed Gravel,304,,5,Base Layer,,,,,,,,,,,,,,,,A-2-6,508,,,,,,,,,
4,Arizona,1024,3,1,SS,Subgrade (untreated),,Coarse-Grained Soil: Clayey Sand with Gravel,217,,7,Subgrade,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Arizona,1024,3,2,GB,Unbound (granular) base,,Crushed Gravel,304,,5,Base Layer,,,,,,,,,,,,,,,,A-2-6,508,,,,,,,,,
4,Arizona,1024,4,1,SS,Subgrade (untreated),,Coarse-Grained Soil: Clayey Sand with Gravel,217,,7,Subgrade,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Arizona,1024,4,2,GB,Unbound (granular) base,,Crushed Gravel,304,,5,Base Layer,,,,,,,,,,,,,,,,A-2-6,508,,,,,,,,,
4,Arizona,1024,5,1,SS,Subgrade (untreated),,Coarse-Grained Soil: Clayey Sand with Gravel,217,,7,Subgrade,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Arizona,1024,5,2,GB,Unbound (granular) base,,Crushed Gravel,304,,5,Base Layer,,,,,,,,,,,,,,,,A-2-6,508,,,,,,,,,
4,Arizona,1024,6,1,SS,Subgrade (untreated),,Coarse-Grained Soil: Clayey Sand with Gravel,217,,7,Subgrade,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Arizona,1024,6,2,GB,Unbound (granular) base,,Crushed Gravel,304,,5,Base Layer,,,,,,,,,,,,,,,,A-2-6,508,,,,,,,,,
4,Arizona,1024,7,1,SS,Subgrade (untreated),,Coarse-Grained Soil: Clayey Sand with Gravel,217,,7,Subgrade,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Arizona,1024,7,2,GB,Unbound (granular) base,,Crushed Gravel,304,,5,Base Layer,,,,,,,,,,,,,,,,A-2-6,508,,,,,,,,,
4,Arizona,1024,8,1,SS,Subgrade (untreated),,Coarse-Grained Soil: Clayey Sand with Gravel,217,,7,Subgrade,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Arizona,1024,8,2,GB,Unbound (granular) base,,Crushed Gravel,304,,5,Base Layer,,,,,,,,,,,,,,,,A-2-6,508,,,,,,,,,
4,Arizona,1025,1,1,SS,Subgrade (untreated),,Coarse-Grained Soil: Silty Gravel with Sand,265,2133.6,7,Subgrade,100,97.5,93.5,87.5,82.5,68,61,46,36,29.5,26,18.299999237060547,19,0,,A-1-b,503,2.7070000171661377,2162.7,8,57.918,832.462,0.6579999923706055,-0.3499999940395355,0.3499999940395355,0.002303
