MERRA_ID,YEAR,MONTH,CLOUD_COVER_AVG,SHORTWAVE_SURFACE_AVG
136090,2022,2,0.42,4114.9
136090,2022,3,0.3,5497.1
136090,2022,6,0.54,7084.5
136090,2022,8,0.62,5534.1
136090,2022,12,0.55,2606.6
136620,2022,1,0.33,3674.1
136620,2022,4,0.2,7537.9
136621,2022,5,0.16,8426.4
136620,2022,6,0.14,8375.7
136620,2022,11,0.26,4030.7
137194,2022,9,0.22,6049
137241,2022,1,0.46,3047
137243,2022,5,0.4,6940.6
137241,2022,7,0.4,7025.9
137243,2022,9,0.26,5767.2
137819,2022,12,0.57,2329.4
138347,2022,2,0.17,4871.8
138347,2022,4,0.22,7604.3
138346,2022,6,0.13,8688
138347,2022,7,0.43,7266.8
138347,2022,11,0.24,3893.5
138924,2022,2,0.18,4860
138924,2022,11,0.26,3848.8
138922,2022,12,0.44,2712.2
138924,2022,8,0.39,5935.2
144732,2022,4,0.56,5135.5
144732,2022,9,0.38,5014
148770,2022,5,0.62,6087.5
148770,2022,10,0.51,3204.2
149346,2022,10,0.52,3101.2
149922,2022,2,0.68,2178.2
149922,2022,5,0.63,6143.6
149922,2022,9,0.43,4452.9
133786,2022,1,0.41,3533.5
133787,2022,3,0.32,5294.2
133790,2022,5,0.48,5875.6
134319,2022,4,0.2,7838.9
134896,2022,6,0.31,7471.3
134896,2022,7,0.52,6383.6
135515,2022,8,0.62,5377.8
136045,2022,2,0.18,4778.1
136045,2022,3,0.21,6204.8
136045,2022,6,0.17,8187.9
136045,2022,7,0.43,7353.5
136090,2022,5,0.42,6882.2
136620,2022,5,0.17,8452
136621,2022,11,0.29,3977
137194,2022,6,0.12,8549.8
137194,2022,7,0.36,7510.4
137194,2022,10,0.17,5066.7
137243,2022,4,0.4,6419.7
137243,2022,11,0.5,3236.9
137819,2022,1,0.45,3104.7
138346,2022,1,0.3,3490.6
138348,2022,2,0.19,4858.9
138346,2022,7,0.37,7567.3
138348,2022,8,0.38,6065.6
138348,2022,9,0.27,6059.6
138348,2022,10,0.2,4906
138349,2022,12,0.47,2836.5
138922,2022,3,0.29,5961.9
144732,2022,3,0.57,4114
144732,2022,8,0.33,6081.9
144732,2022,11,0.49,2639.5
144732,2022,12,0.66,1641.3
149346,2022,1,0.64,1581.5
149346,2022,7,0.36,6706
149922,2022,7,0.37,6714.4
149922,2022,10,0.54,3029.3
151077,2022,9,0.42,4510.4
133790,2023,4,0.53,5851.7
133787,2023,9,0.4,5437.6
133787,2023,10,0.3,5069.4
133787,2023,11,0.49,3522
133790,2023,2,0.47,4420.9
133790,2023,9,0.45,5348.8
134319,2023,2,0.38,4658.5
134319,2023,10,0.14,5519.1
134319,2023,12,0.32,3586.1
134895,2023,2,0.35,4601.5
134895,2023,9,0.26,6398.7
134896,2023,3,0.44,5779.9
135515,2023,3,0.44,4955.4
135515,2023,9,0.44,5370
136045,2023,7,0.26,7867.4
136090,2023,1,0.51,3040.9
136090,2023,11,0.49,3264.9
136090,2023,12,0.55,2665.7
136620,2023,11,0.23,3898
137241,2023,1,0.56,2823.1
137243,2023,4,0.5,5939.9
137241,2023,5,0.46,6626.9
137243,2023,5,0.5,6657.5
137243,2023,10,0.24,4843.3
137819,2023,2,0.66,3413.2
137819,2023,3,0.46,4901.5
137819,2023,7,0.43,6805.3
138346,2023,1,0.39,3160.2
138346,2023,2,0.34,4320.6
138348,2023,4,0.29,7551
138349,2023,4,0.26,7556
138347,2023,12,0.48,3029.8
138348,2023,1,0.47,3167.5
138924,2023,5,0.23,8177.7
144732,2023,1,0.63,1783.5
144732,2023,9,0.35,5174.6
149346,2023,10,0.57,2771.6
151077,2023,4,0.63,4752.7
133786,2023,3,0.43,5187.2
133790,2023,3,0.41,5361.3
133787,2023,4,0.52,5904.8
133787,2023,6,0.4,6587.4
133786,2023,9,0.39,5432.4
133790,2023,7,0.52,5820.7
133790,2023,11,0.51,3473.5
133790,2023,8,0.45,6183
134319,2023,8,0.4,6460
134319,2023,9,0.26,6476.4
134896,2023,5,0.2,8202.1
134943,2023,4,0.49,6141.9
135515,2023,1,0.48,3270.2
135515,2023,5,0.48,6467
135515,2023,7,0.49,6354
136045,2023,3,0.44,5510.1
136090,2023,4,0.51,6101.5
136620,2023,3,0.45,5322.4
136620,2023,4,0.25,7357.7
136621,2023,6,0.13,8663.8
137194,2023,8,0.19,7120.3
137243,2023,3,0.45,4918.4
137241,2023,4,0.5,6036.1
137241,2023,6,0.4,6784.3
137243,2023,9,0.4,5623.9
137819,2023,5,0.53,6671.5
137819,2023,11,0.43,3311.2
138348,2023,3,0.53,5175.7
138347,2023,4,0.29,7537.4
138347,2023,5,0.19,8225.6
138924,2023,1,0.47,3144.7
138924,2023,7,0.25,8189.7
138924,2023,10,0.09,5318
138924,2023,11,0.28,3861.1
144732,2023,2,0.52,3193.6
144732,2023,7,0.32,6693.4
144732,2023,11,0.46,2736.8
149346,2023,5,0.44,6721.4
149346,2023,7,0.43,6472.7
149346,2023,8,0.44,5991.6
149346,2023,12,0.71,1201.6
149922,2023,4,0.62,4786.3
149922,2023,12,0.7,1224.2
151077,2023,8,0.48,5570.5
133786,2023,1,0.41,3515
133786,2023,4,0.52,5898.3
133787,2023,5,0.48,6337
133787,2023,7,0.55,5673.6
133786,2023,12,0.6,2788.2
134319,2023,11,0.27,4056.2
134361,2023,5,0.49,6345.6
134895,2023,10,0.12,5480.2
134896,2023,4,0.19,7942.3
134896,2023,11,0.26,3999.3
134896,2023,12,0.31,3529.9
138349,2023,8,0.27,6871
134943,2023,5,0.52,6119.6
135515,2023,4,0.49,6175.3
136045,2023,8,0.22,7141.1
136090,2023,7,0.43,6703.8
136090,2023,10,0.26,4899.1
136621,2023,1,0.38,3316.3
136621,2023,2,0.28,4475.5
136621,2023,5,0.15,8300.4
136621,2023,7,0.24,7921.4
136620,2023,8,0.21,7169.2
136620,2023,12,0.38,3193.8
136621,2023,12,0.36,3161.3
137241,2023,3,0.46,4831.6
137241,2023,8,0.37,6572.8
137241,2023,9,0.42,5515.6
137243,2023,2,0.65,3523.3
137819,2023,9,0.39,5743.7
138347,2023,1,0.43,3163.3
138347,2023,3,0.51,5149.7
138349,2023,3,0.51,5273.5
138346,2023,5,0.17,8209.8
138347,2023,6,0.14,8750.7
138348,2023,6,0.14,8845
138348,2023,7,0.26,8143.9
138346,2023,8,0.19,7172.1
138346,2023,10,0.07,5300.2
138349,2023,9,0.21,6055.8
138349,2023,12,0.44,3079.6
138922,2023,3,0.47,5107.3
138922,2023,4,0.3,7501.2
138922,2023,5,0.2,8197.7
138922,2023,6,0.16,8471.9
138922,2023,7,0.22,8222.9
151077,2023,12,0.7,1159.1
148770,2023,10,0.54,2946.9
149346,2023,1,0.74,1344.1
149922,2023,2,0.61,2140
149922,2023,7,0.44,6529.3
149922,2023,8,0.44,5911.6
133786,2023,8,0.51,6146.8
133787,2023,8,0.48,6197.8
133787,2023,12,0.59,2795.1
134319,2023,5,0.21,8249.5
134896,2023,2,0.35,4682.5
134896,2023,6,0.28,8389.6
134943,2023,1,0.48,3443.2
135515,2023,6,0.39,6722.8
135515,2023,8,0.39,6594.6
135515,2023,10,0.26,4889.3
136045,2023,2,0.27,4611.9
136045,2023,11,0.26,3885.7
136045,2023,12,0.36,3251.3
136090,2023,5,0.47,6559.8
136621,2023,3,0.45,5308.2
136620,2023,7,0.26,7815.3
137194,2023,12,0.43,3100.4
137819,2023,1,0.56,2733.8
137819,2023,12,0.5,2586.8
138349,2023,6,0.14,8874
138349,2023,7,0.25,8107.9
138349,2023,1,0.45,3215.2
138922,2023,1,0.4,3066.2
138924,2023,2,0.39,4254.3
138922,2023,12,0.48,3035.4
144732,2023,3,0.53,4043.2
144732,2023,8,0.38,6341.4
144732,2023,12,0.63,1686.5
148770,2023,2,0.54,2569.7
148770,2023,11,0.5,1959.8
149922,2023,10,0.59,2585.9
151077,2023,5,0.39,6826.7
133786,2023,6,0.38,6604.5
133786,2023,7,0.55,5715.7
134319,2023,7,0.3,7753.3
134361,2023,1,0.43,3412.7
134361,2023,12,0.6,2731.3
134896,2023,1,0.39,3725
134895,2023,8,0.36,6588.7
134895,2023,12,0.31,3505.1
134896,2023,8,0.4,6509.4
134943,2023,6,0.46,6324.6
134943,2023,8,0.45,6262.4
135515,2023,12,0.57,2664.3
136621,2023,9,0.2,6143.2
137194,2023,9,0.17,6105.9
137194,2023,10,0.04,5362.1
137194,2023,11,0.22,3851
137241,2023,7,0.42,6822.8
137243,2023,7,0.42,6846.8
137243,2023,11,0.44,3333.2
137819,2023,4,0.51,5858.9
137819,2023,6,0.38,6802.2
137819,2023,8,0.36,6650.8
138347,2023,2,0.38,4270.5
138349,2023,2,0.35,4356.1
138347,2023,7,0.26,8188.9
138347,2023,8,0.22,7028.5
138347,2023,9,0.21,6114.6
138348,2023,12,0.47,3046.1
138922,2023,2,0.37,4246.1
138924,2023,9,0.23,6124.9
144732,2023,4,0.52,5444.4
148770,2023,4,0.61,4703.8
148770,2023,8,0.41,6191
149922,2023,5,0.46,6718.8
149922,2023,6,0.5,6178.8
149922,2023,11,0.58,1813.3
151077,2023,2,0.65,2060.3
151077,2023,6,0.53,5748.8
133786,2023,2,0.48,4389.6
133787,2023,1,0.41,3555.6
133787,2023,2,0.48,4385.3
133787,2023,3,0.43,5208.7
133790,2023,1,0.41,3617.6
133786,2023,11,0.49,3509.4
133790,2023,10,0.31,4922.5
134319,2023,1,0.38,3802.3
134319,2023,4,0.18,7949
134319,2023,6,0.29,8337.2
134895,2023,4,0.2,7879.6
134895,2023,5,0.19,8229
134895,2023,6,0.25,8482.9
134896,2023,10,0.13,5456.3
134943,2023,11,0.51,3397.5
134943,2023,12,0.54,2724.2
135515,2023,11,0.51,3295.1
136045,2023,4,0.25,7403.6
136045,2023,5,0.16,8296.4
136090,2023,9,0.44,5474
136620,2023,6,0.12,8734.6
137194,2023,1,0.39,3310.2
137194,2023,2,0.3,4474.3
137194,2023,3,0.47,5322
137194,2023,6,0.1,8681
137241,2023,2,0.67,3453.8
137243,2023,8,0.35,6654.5
137241,2023,10,0.27,4654
137241,2023,11,0.43,3286.8
137819,2023,10,0.23,4809.7
138349,2023,5,0.2,8165.3
138348,2023,10,0.08,5370.9
138346,2023,12,0.46,3039.9
138349,2023,10,0.07,5342.7
138349,2023,11,0.25,3880
138924,2023,8,0.26,6780.6
148770,2023,12,0.71,1205.9
149346,2023,3,0.59,3792.3
149346,2023,4,0.62,4742.6
149346,2023,6,0.48,6272.4
149922,2023,3,0.58,3770.1
149922,2023,9,0.36,4715.7
151077,2023,3,0.65,3372.1
151077,2023,10,0.65,2424.9
133790,2023,6,0.48,6294.7
133790,2023,12,0.55,2787.7
134361,2023,4,0.52,6002.2
134361,2023,6,0.38,6730.8
134361,2023,11,0.51,3377.2
134895,2023,3,0.43,5755.3
134895,2023,7,0.27,7929
134896,2023,7,0.3,7824
134896,2023,9,0.28,6296.9
134943,2023,2,0.53,4146.3
134943,2023,3,0.43,5222.5
134943,2023,9,0.48,5200.7
135515,2023,2,0.57,4048.3
136045,2023,1,0.38,3452
136045,2023,9,0.22,6241.3
136090,2023,2,0.61,3773.8
136090,2023,3,0.44,4895.5
136090,2023,8,0.38,6687.7
136620,2023,2,0.28,4503
136620,2023,9,0.19,6130.5
136620,2023,10,0.04,5390.4
136621,2023,10,0.04,5367.1
136621,2023,11,0.25,3858.1
137194,2023,5,0.14,8292.7
137194,2023,7,0.25,7923.3
137243,2023,1,0.54,2810.2
137241,2023,12,0.52,2678.9
137243,2023,12,0.5,2624.3
138346,2023,3,0.48,5201.5
138346,2023,4,0.29,7499.1
138348,2023,5,0.2,8197.2
138348,2023,8,0.26,6865.8
138346,2023,9,0.19,6156.3
138348,2023,9,0.22,6079.6
138346,2023,11,0.23,3838.7
138347,2023,11,0.26,3865.1
138924,2023,4,0.29,7587.9
138924,2023,6,0.17,8700.4
138922,2023,10,0.08,5255
144732,2023,5,0.49,6368.5
144732,2023,10,0.4,3528.2
148770,2023,1,0.71,1456
148770,2023,3,0.58,3707.3
148770,2023,5,0.43,6797.5
148770,2023,7,0.41,6530.3
149346,2023,9,0.36,4834.2
151077,2023,7,0.47,6189.7
151077,2023,9,0.36,4771.1
151077,2023,11,0.57,1719
133786,2023,5,0.48,6285
133790,2023,5,0.51,6074.5
133786,2023,10,0.3,5069.5
134319,2023,3,0.45,5878.9
134361,2023,2,0.5,4295.1
134361,2023,3,0.42,5101.8
134361,2023,7,0.48,6172.4
134361,2023,8,0.42,6441.9
134361,2023,9,0.4,5477.5
134361,2023,10,0.28,4974.6
134895,2023,1,0.38,3694.3
134895,2023,11,0.26,3986.4
134943,2023,7,0.54,5862.8
134943,2023,10,0.28,4826.3
136045,2023,6,0.16,8607.4
136045,2023,10,0.06,5406.1
136090,2023,6,0.37,6780.9
136620,2023,1,0.38,3335.2
136621,2023,4,0.28,7336.4
136620,2023,5,0.14,8299
136621,2023,8,0.21,7197.3
137194,2023,4,0.26,7458.5
137243,2023,6,0.38,6756.6
138348,2023,2,0.38,4304.2
138346,2023,6,0.13,8602.1
138346,2023,7,0.24,8168.2
138347,2023,10,0.07,5368.4
138348,2023,11,0.27,3865
138924,2023,3,0.52,5126.1
138922,2023,8,0.19,7155.8
138922,2023,9,0.18,6206.4
138922,2023,11,0.25,3811.8
138924,2023,12,0.48,3022.7
144732,2023,6,0.43,6667.6
148770,2023,6,0.46,6332.3
148770,2023,9,0.38,4935.1
149346,2023,2,0.6,2326.8
149346,2023,11,0.55,1872.5
149922,2023,1,0.73,1338.3
151077,2023,1,0.67,1408.2
133786,2024,3,0.57,4829.2
133790,2024,1,0.6,3194.4
133790,2024,2,0.51,4121.3
133787,2024,5,0.41,6368.5
133787,2024,6,0.42,7038.2
134319,2024,11,0.33,4143.7
134361,2024,9,0.48,4841.6
134896,2024,4,0.24,7622.7
134896,2024,5,0.07,8771.6
134896,2024,7,0.37,7228.2
138349,2024,5,0.18,8303.6
134943,2024,3,0.55,4868.9
134943,2024,8,0.44,5574.1
135515,2024,5,0.43,6392.2
135515,2024,9,0.43,5256.3
136045,2024,11,0.28,3951.6
136090,2024,3,0.54,4947.1
136090,2024,10,0.13,5049.7
136620,2024,1,0.38,3257.8
136621,2024,9,0.02,6660.3
136621,2024,10,0.18,5301.6
137194,2024,1,0.41,3264.6
137194,2024,9,0.04,6575.9
137819,2024,6,0.44,7488.9
137819,2024,9,0.49,4905.5
138346,2024,2,0.41,4017.1
138349,2024,4,0.19,7483
138348,2024,8,0.31,6543.1
138348,2024,10,0.22,5136.4
138349,2024,8,0.35,6439.2
138924,2024,2,0.45,4030.8
138922,2024,6,0.16,8717.3
138922,2024,10,0.17,5078.2
144732,2024,11,0.56,2258.9
148770,2024,5,0.56,6080.8
148770,2024,9,0.35,4895
149346,2024,5,0.57,6071
149346,2024,8,0.42,5719.7
149922,2024,4,0.61,4503.6
151077,2024,10,0.47,2928.9
133786,2024,2,0.52,4026.2
133786,2024,4,0.48,6230.7
133790,2024,4,0.49,6263.2
133790,2024,5,0.42,6323.5
133787,2024,11,0.36,3712.9
134361,2024,3,0.55,4862.7
134361,2024,5,0.42,6571.1
134361,2024,7,0.54,5919.3
134361,2024,12,0.33,3309.9
134895,2024,6,0.37,7825.7
134943,2024,2,0.54,3864.5
134943,2024,10,0.16,4827.4
134943,2024,12,0.33,3115.4
136045,2024,5,0.09,8382.4
136045,2024,9,0.02,6708.2
136045,2024,12,0.32,3433
136090,2024,6,0.43,7357.8
136090,2024,7,0.52,6337
136620,2024,8,0.2,6999.6
136620,2024,9,0.02,6663.8
137194,2024,2,0.39,4239.6
137241,2024,1,0.52,2926.1
137243,2024,5,0.48,6291.5
137241,2024,11,0.38,3419.6
137819,2024,8,0.25,7070.3
137819,2024,10,0.12,4949.1
138349,2024,3,0.38,5571
138348,2024,4,0.19,7506
138347,2024,6,0.23,8506.2
138347,2024,9,0.06,6606.7
138346,2024,12,0.43,3163.9
138348,2024,5,0.17,8294
138922,2024,8,0.24,7125.6
138924,2024,9,0.1,6596.1
144732,2024,1,0.68,1634.1
144732,2024,8,0.3,6522.7
148770,2024,10,0.4,3355.2
149346,2024,1,0.74,1338.9
149922,2024,6,0.57,5977.8
149922,2024,7,0.41,6501.6
149922,2024,10,0.44,3177.3
151077,2024,3,0.63,3677.9
133786,2024,1,0.58,3411.4
133786,2024,6,0.42,7048.7
133790,2024,6,0.41,7048
133790,2024,10,0.22,4766.9
134319,2024,5,0.07,8762.6
134319,2024,9,0.06,6816.9
134896,2024,2,0.43,4538.8
134895,2024,5,0.08,8684.5
134895,2024,11,0.31,4067.2
134896,2024,3,0.36,5810.1
135515,2024,4,0.47,6425
135515,2024,8,0.36,6716.7
135515,2024,10,0.13,5062.5
135515,2024,11,0.36,3505
136045,2024,2,0.4,4224.6
136090,2024,4,0.48,6364.1
136090,2024,12,0.37,2968.1
136620,2024,2,0.4,4284.7
136621,2024,2,0.42,4203.6
136621,2024,3,0.28,5873.4
136620,2024,4,0.11,7640.8
136620,2024,6,0.26,8198.9
136620,2024,7,0.15,7857.6
136621,2024,8,0.2,7137.2
136620,2024,10,0.17,5306.4
137194,2024,4,0.12,7538.4
137194,2024,10,0.18,5214.8
137243,2024,6,0.42,7415.8
137241,2024,10,0.11,5043.4
137819,2024,3,0.53,4907.2
138347,2024,2,0.44,4031.3
138348,2024,2,0.45,4128.7
138347,2024,5,0.15,8318.3
138348,2024,6,0.27,8329.6
138346,2024,8,0.23,7157.8
138347,2024,8,0.25,6918.1
138349,2024,11,0.28,3796.2
138922,2024,2,0.43,3936.9
138924,2024,4,0.21,7459.9
138924,2024,7,0.14,8245.6
144732,2024,6,0.45,6871.7
148770,2024,11,0.54,1910.5
149346,2024,2,0.52,2565.9
149346,2024,3,0.63,3635.5
149346,2024,11,0.56,1815.7
149922,2024,3,0.64,3558.8
151077,2024,4,0.61,4364.7
151077,2024,6,0.56,6027
151077,2024,8,0.46,5535.9
133786,2024,7,0.59,5666.5
133786,2024,8,0.47,6125.6
133787,2024,12,0.33,3357.4
133790,2024,12,0.34,3237.2
134319,2024,6,0.39,7637
134319,2024,7,0.35,7062.9
134361,2024,8,0.44,6548.2
134895,2024,10,0.12,5561.6
134895,2024,12,0.26,3729.9
135515,2024,6,0.43,7304.2
136090,2024,11,0.38,3501.6
137194,2024,11,0.28,3892.5
137243,2024,1,0.5,2962.9
137241,2024,9,0.46,5149.3
137243,2024,10,0.12,5017.8
138347,2024,1,0.47,3085.7
138348,2024,3,0.4,5556.5
138346,2024,6,0.17,8596.2
138347,2024,7,0.07,8382.8
138349,2024,6,0.27,8203.4
138349,2024,10,0.22,5179.7
138922,2024,1,0.45,3098.8
138922,2024,3,0.39,5458.6
138922,2024,7,0.06,8400.4
138924,2024,10,0.21,5090.5
138922,2024,12,0.43,3093
148770,2024,2,0.49,2714.8
148770,2024,12,0.68,1124.9
149346,2024,10,0.42,3242.6
149922,2024,1,0.75,1276.1
149922,2024,5,0.55,6099.4
149922,2024,9,0.31,4836.4
149922,2024,12,0.72,1040.4
151077,2024,5,0.58,5877.2
151077,2024,7,0.44,6292.9
133787,2024,4,0.48,6213.9
133786,2024,11,0.37,3663.9
133790,2024,9,0.46,4768.6
133790,2024,11,0.34,3778.4
134319,2024,2,0.4,4529.6
134319,2024,1,0.37,3817.4
134319,2024,12,0.27,3852.8
134361,2024,4,0.49,6122.4
134361,2024,6,0.43,7132.5
134895,2024,1,0.36,3702
134895,2024,3,0.36,5752.7
134895,2024,4,0.21,7620.6
134895,2024,8,0.37,6451.1
134896,2024,9,0.06,6801.3
134943,2024,1,0.55,3207.5
134943,2024,4,0.46,6391
135515,2024,1,0.48,3331.4
136045,2024,10,0.14,5369.3
136090,2024,2,0.57,3650.3
136621,2024,5,0.08,8335.5
136621,2024,6,0.33,8058
137194,2024,8,0.2,7127.6
137194,2024,12,0.43,3252
137241,2024,2,0.56,3617.3
137243,2024,2,0.55,3578.6
137241,2024,5,0.51,6322
137241,2024,7,0.53,6570.1
137241,2024,8,0.19,7262.5
137243,2024,11,0.4,3392.3
138349,2024,1,0.46,3170.8
138349,2024,2,0.42,4292.2
138347,2024,4,0.18,7499.1
138346,2024,5,0.12,8333.8
138348,2024,11,0.3,3769
138348,2024,12,0.41,3236.6
138924,2024,5,0.18,8261.4
138924,2024,8,0.32,6446.4
138924,2024,11,0.3,3724.8
144732,2024,10,0.28,4170.2
144732,2024,12,0.65,1661.3
148770,2024,8,0.42,5714
149922,2024,2,0.52,2506.9
149922,2024,8,0.43,5748.2
151077,2024,1,0.72,1382.5
133790,2024,7,0.64,5706.8
133787,2024,10,0.17,4994.1
133790,2024,3,0.59,4877.1
134319,2024,8,0.41,6207.5
134361,2024,2,0.53,3908
134361,2024,11,0.38,3526.5
134895,2024,9,0.05,6791.2
134896,2024,6,0.38,7842
134896,2024,11,0.32,4107.1
134896,2024,12,0.25,3754.8
134943,2024,6,0.38,7130.7
134943,2024,9,0.48,4634.4
135515,2024,2,0.55,3741.8
135515,2024,3,0.54,4937.6
136045,2024,6,0.34,7997.3
136090,2024,1,0.49,3234.8
136621,2024,4,0.12,7555.6
136620,2024,12,0.35,3349.3
137194,2024,3,0.31,5909.4
137194,2024,5,0.11,8301.8
137194,2024,6,0.2,8331.7
137194,2024,7,0.1,8029.8
137241,2024,4,0.48,6201
137243,2024,7,0.5,6692
137243,2024,9,0.45,5067.1
137241,2024,12,0.43,2787.3
137243,2024,12,0.42,2745.4
137819,2024,2,0.52,3637.9
137819,2024,4,0.45,6324.8
137819,2024,5,0.51,6183.3
137819,2024,11,0.41,3325.8
138346,2024,1,0.43,3143.7
138347,2024,3,0.38,5598.2
138348,2024,7,0.14,8258.2
138346,2024,9,0.04,6583.9
138346,2024,11,0.3,3786.1
138349,2024,9,0.1,6555.9
138349,2024,12,0.35,3298.3
138922,2024,4,0.18,7413.7
138922,2024,5,0.12,8420
138924,2024,12,0.42,3158.4
144732,2024,7,0.37,6840.8
151077,2024,12,0.74,1066.5
151077,2024,11,0.56,1642
133787,2024,2,0.51,4092.3
133787,2024,3,0.58,4896.1
133790,2024,8,0.46,5473.1
133786,2024,5,0.42,6474.1
133787,2024,7,0.61,5635.4
133787,2024,8,0.45,6011.6
133786,2024,9,0.49,4748.2
133787,2024,9,0.48,4799.9
134361,2024,1,0.52,3460
134895,2024,2,0.41,4464.3
134895,2024,7,0.3,7379.4
134943,2024,5,0.42,6315
134943,2024,11,0.37,3541.7
135515,2024,7,0.56,5971.8
136045,2024,1,0.38,3306.7
136045,2024,3,0.25,5956.3
136045,2024,8,0.21,7052.5
136090,2024,5,0.45,6485.8
136090,2024,8,0.28,7099.8
136090,2024,9,0.42,5320.9
136620,2024,3,0.28,5947.1
136620,2024,5,0.09,8332
136620,2024,11,0.28,3886
136621,2024,12,0.33,3349.7
137241,2024,3,0.56,4774
137243,2024,3,0.53,4899
137241,2024,6,0.42,7436.6
137243,2024,8,0.24,7127.1
137819,2024,1,0.49,2914.7
137819,2024,12,0.43,2723.8
138346,2024,3,0.35,5609.5
138346,2024,4,0.16,7438
138346,2024,7,0.06,8321.6
138346,2024,10,0.18,5085.7
138347,2024,11,0.31,3759.2
138347,2024,12,0.43,3195
138349,2024,7,0.18,8041.8
138924,2024,1,0.5,3044.2
138924,2024,3,0.43,5436
138924,2024,6,0.26,8455.6
138922,2024,9,0.05,6557.3
138922,2024,11,0.31,3762.2
144732,2024,3,0.52,4226.1
144732,2024,5,0.51,6184
144732,2024,9,0.39,5047.5
148770,2024,3,0.61,3676
148770,2024,4,0.61,4721.2
148770,2024,7,0.38,6513.2
149346,2024,4,0.6,4620.6
149346,2024,7,0.39,6527
149346,2024,9,0.33,4864
149346,2024,12,0.71,1057.9
149922,2024,11,0.57,1762.3
151077,2024,2,0.59,2346.7
133787,2024,1,0.58,3354.9
133786,2024,10,0.16,5040.7
133786,2024,12,0.33,3333.9
134319,2024,3,0.38,5840.4
134319,2024,4,0.24,7634.9
134319,2024,10,0.13,5646.5
134361,2024,10,0.13,5076.1
134896,2024,1,0.37,3712.5
134896,2024,10,0.12,5613.6
134896,2024,8,0.4,6224.4
134943,2024,7,0.65,5403.7
135515,2024,12,0.35,3078.9
136045,2024,4,0.11,7632.2
136045,2024,7,0.17,7715.1
136621,2024,1,0.4,3208.6
136621,2024,7,0.16,7791.7
136621,2024,11,0.28,3867.9
137243,2024,4,0.45,6361.7
137819,2024,7,0.52,6671.7
138348,2024,1,0.49,3074.7
138348,2024,9,0.09,6589
138347,2024,10,0.2,5117.7
144732,2024,2,0.49,3306.6
144732,2024,4,0.54,5648.4
148770,2024,1,0.72,1471.1
148770,2024,6,0.54,6097.3
149346,2024,6,0.56,6047.6
151077,2024,9,0.31,4610.4